TIME,GEO,ANIMALS,MONTH,UNIT,Value,Flag and Footnotes
2015,Finland,Live bovine animals,December,Thousand head (animals),903.41,
2015,Finland,"Bovine animals, less than 1 year",December,Thousand head (animals),307.82,
2015,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),2.77,
2015,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),305.05,
2015,Finland,"Bovine animals, 1 year",December,Thousand head (animals),221.31,
2015,Sweden,Live bovine animals,December,Thousand head (animals),1428.4,
2015,Sweden,"Bovine animals, less than 1 year",December,Thousand head (animals),467.19,
2015,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),30.19,
2015,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),437,
2015,Sweden,"Bovine animals, 1 year",December,Thousand head (animals),342.2,
2015,United Kingdom,Live bovine animals,December,Thousand head (animals),9816,
2015,United Kingdom,"Bovine animals, less than 1 year",December,Thousand head (animals),2967,
2015,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),28,
2015,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),2939,
2015,United Kingdom,"Bovine animals, 1 year",December,Thousand head (animals),2372,
2015,Iceland,Live bovine animals,December,Thousand head (animals),75.9,
2015,Iceland,"Bovine animals, less than 1 year",December,Thousand head (animals),20.1,
2015,Iceland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),0.5,
2015,Iceland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),19.6,
2015,Iceland,"Bovine animals, 1 year",December,Thousand head (animals),20.2,
2015,Switzerland,Live bovine animals,December,Thousand head (animals),1567.14,
2015,Switzerland,"Bovine animals, less than 1 year",December,Thousand head (animals),507.92,
2015,Switzerland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),248.72,
2015,Switzerland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),259.21,
2015,Switzerland,"Bovine animals, 1 year",December,Thousand head (animals),246.34,
2015,Montenegro,Live bovine animals,December,Thousand head (animals),92,
2015,Montenegro,"Bovine animals, less than 1 year",December,Thousand head (animals),19,
2015,Montenegro,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),7,
2015,Montenegro,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),12,
2015,Montenegro,"Bovine animals, 1 year",December,Thousand head (animals),5,
2015,North Macedonia,Live bovine animals,December,Thousand head (animals),253,
2015,North Macedonia,"Bovine animals, less than 1 year",December,Thousand head (animals),71,
2015,North Macedonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),9,
2015,North Macedonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),62,
2015,North Macedonia,"Bovine animals, 1 year",December,Thousand head (animals),17,
2015,Albania,Live bovine animals,December,Thousand head (animals),505.77,e
2015,Albania,"Bovine animals, less than 1 year",December,Thousand head (animals),58.79,e
2015,Albania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),11.75,e
2015,Albania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),47.04,e
2015,Albania,"Bovine animals, 1 year",December,Thousand head (animals),37.98,e
2015,Serbia,Live bovine animals,December,Thousand head (animals),916,
2015,Serbia,"Bovine animals, less than 1 year",December,Thousand head (animals),297,
2015,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),28,
2015,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),270,
2015,Serbia,"Bovine animals, 1 year",December,Thousand head (animals),125,
2015,Turkey,Live bovine animals,December,Thousand head (animals),14127.84,
2015,Turkey,"Bovine animals, less than 1 year",December,Thousand head (animals),3444.67,
2015,Turkey,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),19.75,e
2015,Turkey,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3424.92,e
2015,Turkey,"Bovine animals, 1 year",December,Thousand head (animals),3541.08,
2015,Bosnia and Herzegovina,Live bovine animals,December,Thousand head (animals),455,e
2015,Bosnia and Herzegovina,"Bovine animals, less than 1 year",December,Thousand head (animals),98,e
2015,Bosnia and Herzegovina,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),37,e
2015,Bosnia and Herzegovina,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),61,e
2015,Bosnia and Herzegovina,"Bovine animals, 1 year",December,Thousand head (animals),74,e
2015,Kosovo (under United Nations Security Council Resolution 1244/99),Live bovine animals,December,Thousand head (animals),258.5,
2015,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year",December,Thousand head (animals),81.34,
2015,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),38.99,
2015,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),42.35,
2015,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, 1 year",December,Thousand head (animals),22.75,
2016,European Union - 28 countries,Live bovine animals,December,Thousand head (animals),89134.16,
2016,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand head (animals),26910.94,
2016,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5862.75,
2016,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),21048.2,
2016,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand head (animals),18763.76,
2016,European Union - 27 countries (2007-2013),Live bovine animals,December,Thousand head (animals),88690.16,
2016,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand head (animals),26756.94,
2016,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5842.75,
2016,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20914.2,
2016,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand head (animals),18674.76,
2016,European Union - 25 countries (2004-2006),Live bovine animals,December,Thousand head (animals),86070.32,
2016,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand head (animals),26190.36,
2016,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5682.28,
2016,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20508.08,
2016,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand head (animals),18360.95,
2016,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand head (animals),75541.01,
2016,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand head (animals),23165.17,
2016,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5321.38,
2016,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),17843.8,
2016,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand head (animals),15759.37,
2016,Belgium,Live bovine animals,December,Thousand head (animals),2501.35,
2016,Belgium,"Bovine animals, less than 1 year",December,Thousand head (animals),748.26,
2016,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),167.7,
2016,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),580.56,
2016,Belgium,"Bovine animals, 1 year",December,Thousand head (animals),492,
2016,Bulgaria,Live bovine animals,December,Thousand head (animals),570.14,
2016,Bulgaria,"Bovine animals, less than 1 year",December,Thousand head (animals),119.69,
2016,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),26.77,
2016,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),92.92,
2016,Bulgaria,"Bovine animals, 1 year",December,Thousand head (animals),63.2,
2016,Czechia,Live bovine animals,December,Thousand head (animals),1339.6,
2016,Czechia,"Bovine animals, less than 1 year",December,Thousand head (animals),397.03,
2016,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),1.72,
2016,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),395.31,
2016,Czechia,"Bovine animals, 1 year",December,Thousand head (animals),295.06,
2016,Denmark,Live bovine animals,December,Thousand head (animals),1554,
2016,Denmark,"Bovine animals, less than 1 year",December,Thousand head (animals),540,
2016,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),258,
2016,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),283,
2016,Denmark,"Bovine animals, 1 year",December,Thousand head (animals),298,
2016,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand head (animals),12466.59,
2016,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand head (animals),3794.84,
2016,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),224.27,
2016,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3570.57,
2016,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand head (animals),2959.71,
2016,Estonia,Live bovine animals,December,Thousand head (animals),248.2,
2016,Estonia,"Bovine animals, less than 1 year",December,Thousand head (animals),67.9,
2016,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),3.3,
2016,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),64.6,
2016,Estonia,"Bovine animals, 1 year",December,Thousand head (animals),50.1,
2016,Ireland,Live bovine animals,December,Thousand head (animals),6613.43,
2016,Ireland,"Bovine animals, less than 1 year",December,Thousand head (animals),2076.51,
2016,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),7.28,
2016,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),2069.23,
2016,Ireland,"Bovine animals, 1 year",December,Thousand head (animals),1778.12,
2016,Greece,Live bovine animals,December,Thousand head (animals),554,
2016,Greece,"Bovine animals, less than 1 year",December,Thousand head (animals),145,
2016,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),38,
2016,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),107,
2016,Greece,"Bovine animals, 1 year",December,Thousand head (animals),102,
2016,Spain,Live bovine animals,December,Thousand head (animals),6317.64,
2016,Spain,"Bovine animals, less than 1 year",December,Thousand head (animals),2403.64,
2016,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),1781.85,
2016,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),621.78,
2016,Spain,"Bovine animals, 1 year",December,Thousand head (animals),803.88,
2016,France,Live bovine animals,December,Thousand head (animals),19004,b
2016,France,"Bovine animals, less than 1 year",December,Thousand head (animals),5138,
2016,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),554,e
2016,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4584,e
